,AAPL_Expected,AMC_Expected,BBBY_Expected,FIZZ_Expected,GME_Expected,LGND_Expected,NOKIA_Expected,VIAC_Expected,AAPL_Prediction,AMC_Prediction,BBBY_Prediction,FIZZ_Prediction,GME_Prediction,LGND_Prediction,NOKIA_Prediction,VIAC_Prediction
0,133.6516069068351,6.42,11.29,35.6549293000707,7.7,99.1,4.0575,28.08327411711183,150.05415,7.698834,10.198154,23.01265,7.698834,109.02432,7.990065,22.97723
1,112.5157262523702,6.03,11.37,37.125090394909606,6.31,101.3,3.438,27.975825068315924,116.482796,6.3108215,10.44926,27.81324,6.3108215,107.76968,9.892943,23.122631
2,110.64494208898068,5.53,12.045,38.13964246035754,6.92,98.28,3.4255,28.4349255495348,99.821686,6.920079,9.838648,27.942692,6.920079,109.42233,10.104467,23.03022
3,113.65013792591492,4.88,12.69,32.92597212402787,10.02,96.85,3.4285,29.2805519854004,116.44902,8.114007,11.392166,23.808947,10.019978,109.49127,9.784417,23.102016
4,114.78952508925592,4.88,12.94,32.90718412281588,10.02,97.18,3.4505,29.073726693878903,116.13735,10.019677,11.95959,23.628973,10.019677,109.89269,9.981873,23.808947
5,112.14754000744782,4.14,12.68,36.190387334612666,13.49,97.3,3.3925,29.08357551728469,116.94974,9.603028,12.24417,23.015871,13.49018,109.667465,9.707991,23.628973
6,109.6697460889159,4.075,12.52,36.16690233309767,13.1,104.04,3.4155,29.034331400255763,114.40034,9.504177,12.09552,23.237497,13.100127,112.43674,9.4991665,22.9894
7,109.95832449709836,4.065,14.53,37.092211392788606,11.95,102.87,3.48,29.034331400255763,115.18642,9.836574,13.587477,28.765577,11.949601,100.83689,9.632241,23.196861
8,106.46553066013168,4.05,14.53,37.66994243005757,11.59,101.57,3.572,28.916145519386333,108.95565,9.30044,13.97502,28.968166,11.58965,105.60463,9.169175,23.314573
9,110.0677852726158,2.805,21.94,37.86721644278356,14.12,102.24,2.875,28.078995529894566,116.0813,9.248801,22.9894,28.350376,14.119659,108.322655,9.662822,23.259531
10,111.72959886456292,2.805,21.86,39.097830522169474,14.6,98.3,2.7625,27.91156553199621,117.35116,10.339917,23.196861,29.144707,14.600178,109.774124,9.54175,23.514322
11,111.93856943600537,2.78,21.95,38.85358650641349,13.82,96.71,2.81,27.103962012721794,117.12594,9.41819,23.351933,29.498997,13.819832,109.17705,9.570591,23.744894
12,111.69974592578542,2.78,21.99,38.7596465003535,13.83,95.81,3.1885,27.241845540402792,116.27514,10.005737,23.81012,28.892916,13.830807,109.40814,9.595345,23.854134
13,114.6153829463872,3.16,21.76,38.7596465003535,13.37,95.87,3.2725,27.389577891489576,117.474434,9.4991665,23.314573,29.109375,13.37036,108.70256,10.138854,23.541515
14,114.53577510964725,3.11,21.53,39.54404555095445,13.2,96.41,3.387,27.291089657431723,114.54457,9.490176,20.098156,29.049673,13.201113,109.495,10.505266,23.559689
15,114.53577510964725,3.04,21.62,39.81177456822544,13.22,96.4,3.419,27.409275538301145,113.301445,9.517789,20.21438,28.567835,13.220489,108.02547,9.400232,23.89064
16,114.6253339259797,3.1,21.55,39.54404555095445,13.2,97.53,3.42,27.41912436170693,116.89419,9.874233,22.878674,29.35092,13.199035,109.793335,9.731254,23.303282
17,114.68503980353468,3.04,23.98,39.572227552772446,13.3,97.485,3.4115,27.409275538301145,109.83976,9.953135,23.045479,29.02572,13.29995,113.719986,12.229445,24.964722
18,114.76464764027467,3.04,24.48,38.90055650944349,13.31,97.48,3.3815,27.48314171384454,108.38711,9.90873,23.744894,29.128372,13.311907,104.188736,9.905421,23.437347
19,115.55575051787824,3.08,24.53,38.91934451065549,13.94,98.74,3.3795,27.31078730424329,110.33767,9.764466,23.854134,29.113203,13.939089,107.20178,9.831309,22.897568
20,117.34195135473156,3.01,24.95,41.22087465912534,14.175,90.5,3.3675,27.507763772359,110.70819,9.816067,23.541515,28.988209,14.174933,108.45755,9.815661,23.725126
21,117.42155919147152,3.0,25.12,41.42284567215432,14.19,83.45,3.3815,27.586554359605287,116.57329,9.96227,23.559689,29.525076,14.189142,95.69467,9.9843235,23.368938
22,123.69565182454129,3.1,25.12,41.42284567215432,14.72,83.4,3.373,27.52746141917057,132.41849,9.537125,23.89064,28.89557,14.721038,81.55461,8.398256,23.47159
23,123.68570084494876,3.09,25.27,41.59663468336532,14.83,85.5,3.3675,27.281240834025933,136.1998,9.897627,23.303282,28.225689,14.830679,95.45086,9.8152275,23.43833
24,124.33749000825736,3.115,25.3,41.07526764973235,14.91,85.02,3.362,27.07933995420733,139.6183,9.628794,24.964722,29.360798,14.909973,81.4449,9.490537,23.424765
25,120.75513735495822,2.975,25.37,41.03299464700535,14.87,84.86,3.3475,26.926683191417656,133.43883,10.0618305,23.437347,28.747368,14.870436,95.52734,9.945099,24.06405
26,120.21778445696336,2.97,25.45,42.14618371881628,15.0,88.88,3.339,26.946380838229228,135.84583,9.715716,22.897568,29.116642,15.000245,105.08151,9.913104,23.364803
27,119.75008841611596,2.77,25.68,41.72815069184931,13.68,85.07,3.345,27.438822008518503,127.58352,9.483123,23.725126,28.64936,13.679711,83.04675,10.380143,23.867714
28,120.06851976307588,2.75,25.47,41.8878487021513,13.49,85.02,3.346,27.399426714895363,134.77007,9.662348,23.368938,29.193779,13.49053,83.253235,9.345779,23.336412
29,120.10832368144588,2.75,24.835,40.72299262700737,13.45,85.79,3.3405,28.59113434699541,136.0645,9.423142,23.47159,29.127533,13.450288,83.18728,9.673407,23.627108
30,120.0585687834834,2.71,24.85,40.89678163821836,12.53,84.94,3.3475,28.48279728953177,133.14044,9.691109,23.43833,29.130463,12.528748,83.40954,9.748944,23.235945
31,120.25758837533334,2.73,25.18,38.95222351277649,12.7,84.94,3.3545,28.669924934241696,134.6273,9.889432,23.583637,29.090961,12.69796,83.18925,9.693434,23.703602
32,120.35709817125831,2.64,25.37,39.069648520351485,12.24,85.31,3.34,28.527116994857806,133.59618,9.82532,23.424765,29.219416,12.239542,82.76405,9.519034,23.455912
33,120.39690208962833,2.66,24.93,39.00858751641248,12.17,85.67,3.3365,28.81765728532848,129.42201,9.721827,24.06405,28.889585,12.170923,83.784225,9.550433,23.628778
34,119.39185315078606,2.6,24.86,40.107685587314414,11.81,84.09,3.2755,28.28089640971317,136.15138,9.479289,23.867714,28.917568,11.811391,83.64877,9.499258,23.719118
35,119.2425884568986,2.61,24.69,39.872835572164426,11.82,86.76,3.272,28.315367291633414,117.811935,9.724099,23.336412,29.514776,11.819957,82.91489,10.043091,23.853258
36,119.46151000793354,2.53,25.35,38.28055246944753,11.94,86.13,3.27,28.24642552779292,127.60273,9.54175,23.627108,28.808317,11.938598,83.46719,9.647081,23.469296
37,119.79984331407846,2.52,25.275,38.21949146550854,11.86,84.42,3.2925,27.95096082561935,132.81084,9.570591,23.235945,29.332066,11.861508,83.11336,9.834557,23.17707
38,118.3967551915363,2.505,25.2,37.801458438541566,11.83,84.42,3.29,27.852472591561497,132.90288,9.437374,23.703602,28.521263,11.8321085,82.97408,9.676368,24.00241
39,118.31714735479632,2.505,25.14,37.80615543884456,11.93,82.88,3.2615,27.34033377446065,116.60013,9.681483,23.73857,29.101795,11.929576,82.40843,9.638548,23.204855
40,118.13802972213136,2.36,25.085,37.63236642763358,10.47,81.41,3.2905,27.41912436170693,118.6221,9.651625,23.455912,27.646137,10.469443,83.5081,9.985996,23.880684
41,117.40165723228654,2.21,25.34,37.77327643672356,10.53,84.0,3.3355,27.37972906808379,109.57529,9.773475,23.628778,28.753304,10.531488,83.01328,10.053899,23.68521
42,116.91405923225416,2.31,24.59,37.96585344914655,10.91,85.24,3.437,27.37972906808379,118.276794,9.41009,23.719118,28.259375,10.910678,82.78794,9.987358,23.447178
43,117.10312784451162,3.97,24.74,38.07388445611554,11.49,82.45,3.438,27.53731024257636,116.95763,9.420933,23.853258,28.822653,11.489992,82.66858,9.987358,22.846039
44,117.25239253839906,3.77,24.8,36.77281537218463,11.5,82.38,3.4215,27.478217302141644,111.943886,9.992384,23.469296,23.119701,11.498576,83.06103,9.768211,23.951546
45,116.3269514362968,3.77,24.75,37.115696394303605,11.49,87.55,3.428,27.66534494685157,116.47002,10.029274,23.278402,28.23976,11.488971,109.395996,9.525548,23.476355
46,116.54587298733176,3.425,24.03,38.026914453085546,11.45,82.78,3.448,27.72443788728628,114.70952,9.424725,23.17707,28.233683,11.449888,82.92803,9.385327,23.273523
47,114.96864272192089,3.45,24.09,38.44025047974952,11.31,81.84,3.3345,27.53731024257636,116.96966,9.845987,24.00241,28.735218,11.310713,82.67923,9.818546,23.911123
48,115.24229466071456,2.985,21.18,38.04100545399454,11.72,84.0,3.3085,27.27139201062015,114.59981,9.642308,20.082691,28.200209,11.719457,95.186005,10.112166,23.464325
49,115.18258878315956,3.19,20.82,38.03630845369155,12.46,82.83,3.2775,28.167634940546638,117.04614,9.533382,20.588352,28.347189,12.460683,82.55728,9.404,23.082706
50,115.43136327297202,3.3,21.1,37.83903444096556,12.82,82.3,3.2465,27.99035611924249,115.09006,10.075693,20.375248,28.69675,12.821734,83.32509,9.986694,23.058495
51,115.53087306889698,3.35,21.15,37.65115442884557,12.71,83.14,3.268,28.97523845982105,118.212,9.748979,20.266869,29.157074,12.709821,87.449844,9.862306,23.403706
52,114.29197610963104,4.46,20.95,46.34999899000101,14.28,81.5,3.3025,29.3494937492409,109.99895,10.003886,19.786713,36.683357,14.27817,86.82344,12.481087,23.397629
53,114.44621629331476,4.47,20.85,44.87514089485911,14.6,82.51,3.309,28.97523845982105,117.1651,10.43649,20.8822,35.58923,14.602059,83.36563,10.405516,23.304626
54,114.53577510964725,4.44,20.98,43.97331683668317,16.04,83.26,3.316,28.610831993806983,110.05437,9.504554,20.355644,33.68304,16.03819,83.33688,10.953934,23.337564
55,114.50592217086974,4.45,20.865,43.96392283607716,16.08,86.5,3.31,28.797959638516907,110.41553,9.756211,20.131372,31.462637,16.079853,82.82561,10.286977,23.511135
56,113.60038302795246,4.12,20.49,44.89862589637411,18.2,87.37,3.118,28.699471404459054,117.099144,9.490537,19.990467,33.569115,18.199211,83.23881,9.907041,23.44422
57,114.49597119127723,4.22,19.8,44.80938289061712,17.79,86.12,3.1295,28.699471404459054,117.3214,9.945099,18.589298,33.973915,17.789433,82.80252,9.922122,23.367918
58,114.58553000760972,4.24,20.14,44.65438188061812,17.96,85.92,3.1555,29.26085433858883,117.10113,10.650982,20.105719,33.512985,17.95985,82.694016,10.118285,23.042133
59,114.29695159942727,4.255,20.97,44.57453287546713,17.6,84.55,3.152,29.487377276921897,109.98969,10.077682,20.318138,33.21113,17.600449,82.499214,9.938097,23.554253
60,115.79954951789443,4.25,19.04,45.06302090697909,17.409,84.94,3.1445,32.06776900923771,110.53769,10.151023,18.772833,33.32514,17.408976,83.582565,9.8401,24.381323
61,115.65028482400696,4.27,18.64,45.15226391273609,16.56,85.4,3.145,32.93446546894683,118.38719,9.575107,18.793972,33.234562,16.56146,89.05726,9.384633,23.925367
62,115.68013776278444,4.27,18.75,45.36832592667408,16.56,84.99,3.1355,33.417057815830326,118.38208,10.153575,18.934423,34.025455,16.559938,89.511604,9.730833,23.601128
63,115.4811181709345,4.14,19.0,45.189839915160086,16.35,84.78,3.124,33.49584840307661,117.76548,9.519034,18.774292,35.687225,16.349566,88.57379,9.267703,23.770033
64,115.58062796685948,4.155,19.05,45.36362892637107,16.4,84.38,3.15,34.08677780742374,116.99204,9.550433,18.455812,35.344982,16.39781,82.873116,9.9481535,23.967896
65,112.6251870278877,4.175,18.865,45.65014594485405,16.38,84.75,3.179,34.00306280847456,109.867065,9.680088,18.85326,35.135258,16.38107,88.31296,9.992824,23.215178
66,112.35651057889024,4.205,20.3,45.99772396727604,16.08,85.37,3.1655,34.06708016061217,117.37906,9.136808,20.739025,33.34867,16.07999,83.08524,9.845809,23.621895
67,110.58523621142568,4.19,20.44,46.04469397030603,15.99,83.5,3.1545,34.53489927238698,117.02522,9.859619,20.57192,35.25094,15.989603,82.66591,10.629598,23.191729
68,111.18229498697556,4.1,20.23,45.58908494091506,15.81,82.67,3.162,34.53489927238698,109.92627,9.576042,19.954323,33.9746,15.810097,82.938675,10.45482,23.135654
69,112.6251870278877,4.15,20.39,45.90378396121604,15.8,82.89,3.154,34.52997486068409,109.79544,9.511349,21.749077,33.40716,15.800396,83.08551,10.723297,22.88258
70,113.94866731368988,4.26,20.165,46.79621401878598,16.01,83.59,3.1745,33.99813839677167,115.40784,9.890619,20.348972,33.836838,16.009789,82.8984,10.557692,23.219076
71,114.50592217086974,4.225,20.24,46.458029996970005,16.34,83.71,3.173,33.99813839677167,117.41997,10.086157,19.975573,34.65401,16.339565,83.028076,11.05815,23.358547
72,115.62540737502572,4.32,21.57,46.67409201090799,16.59,83.58,3.2225,34.470881920249376,116.92515,10.044804,20.797,34.468586,16.59147,82.9419,10.876645,22.213158
73,115.471167191342,4.32,22.19,46.28893798606202,16.58,83.88,3.2095,34.5890678011188,109.40638,9.617332,23.642313,34.13641,16.578457,88.27682,10.933232,22.965542
74,108.71445204803614,4.125,21.79,46.467423997576006,15.93,82.48,3.204,34.76634662242294,116.56788,9.646433,23.215178,34.060974,15.930048,85.80927,10.849644,22.940628
75,109.80905980321089,3.855,21.83,46.467423997576006,15.99,84.46,3.176,34.74664897561137,116.01137,9.8900585,23.621895,35.501186,15.991764,83.246765,10.524289,23.70395
76,109.85881470117336,3.525,21.75,45.98363296636704,15.97,83.75,3.1755,34.74664897561137,109.82597,9.713026,23.03677,34.879997,15.970075,83.53379,10.381765,24.116709
77,108.53533441537118,3.325,21.97,46.36408999091001,16.829,83.45,3.154,34.67770721177087,109.62076,9.638548,23.20955,34.599857,16.8305,83.455826,10.833718,23.760014
78,108.32636384392872,3.431,21.84,46.556667003333,17.17,83.44,3.151,34.82543956285765,116.463936,9.985996,23.340794,35.21292,17.167583,83.20331,10.851855,23.51882
79,107.30141294590148,3.531,21.93,47.613492071507935,16.79,84.84,3.224,34.81559073945187,114.080124,9.694737,26.099354,34.8546,16.790842,81.181755,10.658694,23.06719
80,109.81901078280336,3.51,21.8,48.75486314513685,16.91,84.65,3.1705,34.74664897561137,116.91983,9.802078,23.191729,34.148468,16.91142,82.943695,10.516626,23.610102
81,115.23234368112206,3.51,21.78,46.36,16.9,84.62,3.1645,35.40652014379901,116.89471,9.454773,23.135654,33.274323,16.9001,83.01046,10.817678,23.48382
82,118.1424815973692,3.48,21.88,46.495,16.65,86.69,3.2255,36.125484252421344,121.69329,10.053899,23.920975,34.33106,16.64999,83.6252,10.802164,23.113123
83,115.94948919512306,3.62,21.72,46.315,16.64,86.75,3.243,36.24367013329077,119.76494,9.646044,22.213158,34.62035,16.640676,83.13849,10.802164,23.417406
84,116.40802397013816,3.57,20.84,47.495,16.32,86.12,3.23,36.273216603508125,111.592445,9.900672,22.965542,34.62215,16.318758,81.39495,10.82153,23.269798
85,116.80674986145566,3.56,20.78,47.365,16.35,86.57,3.2525,36.08608895879821,114.09037,9.740997,19.767792,34.54323,16.349752,83.01857,11.335762,23.334934
86,116.81671800873858,3.91,21.06,47.925,16.38,86.56,3.203,35.977751901334564,114.73204,9.987358,20.560635,37.67742,16.377867,82.83303,10.54064,23.201603
87,116.4977372956846,3.975,20.95,48.12,16.22,86.13,3.2055,35.820170726841994,109.17572,9.987358,20.945532,38.106354,16.22168,83.1262,10.902807,23.117533
88,116.38310360193084,3.939,20.89,48.195,16.22,86.43,3.2335,35.81032190343621,111.098724,9.953967,20.6967,38.10347,16.219856,83.04886,10.057517,23.566816
89,118.69072969793072,3.875,20.81,47.385,16.39,86.65,3.1525,35.81032190343621,116.95206,9.667542,20.352015,34.899727,16.389194,82.67574,11.131114,23.64347
90,118.5711119305355,3.95,20.95,47.6,16.12,86.78,3.1515,35.74138013959571,116.7382,9.990385,20.031246,34.600708,16.12032,82.81909,10.937452,24.087774
91,119.63770368980975,3.98,21.05,47.27,16.92,87.0,3.139,35.83001955024778,141.05608,10.0639105,20.670336,34.06285,16.919222,93.13588,9.621854,24.009113
92,118.2720675120474,3.98,20.92,47.25,16.94,87.23,3.1455,35.50500837785685,122.286316,9.740511,21.636417,34.42429,16.94025,93.13588,10.751378,23.615786
93,117.82350088431522,4.01,21.0,47.365,14.2,87.44,3.231,35.455764260827934,128.47871,9.638767,20.185566,40.279373,14.199766,81.47207,9.96441,23.2498
94,117.89327791529576,3.78,21.05,47.12,13.67,86.24,3.2305,35.96790307792878,101.55128,9.581993,20.861214,40.279373,13.669876,83.27995,9.837441,23.803434
95,118.50133489955492,3.875,20.98,46.995,13.86,86.02,3.2445,36.42094895459491,117.416985,10.009258,20.60056,34.002647,13.859681,83.00686,10.757625,23.17965
96,117.4945520239783,3.86,20.48,47.185,13.655,87.37,3.231,36.204274839667626,117.05615,9.422082,20.092173,34.45127,13.65525,83.404045,11.677429,23.390121
97,116.94630392341676,3.86,20.37,47.175,13.66,87.52,3.211,36.01714719495771,116.93863,9.754467,20.249828,34.702908,13.657494,83.06156,12.449557,23.433853
98,112.65003244447092,4.025,20.23,46.59,14.24,88.12,3.2255,35.79062425662464,110.52229,9.877377,20.295103,34.973774,14.238823,109.32532,13.270788,23.71991
99,115.18194185433693,4.09,20.13,46.59,14.12,87.94,3.2225,35.874339255573815,116.27677,9.759733,19.893948,34.67146,14.12234,108.07618,16.008018,23.61957
100,115.6105721875032,4.09,20.38,47.0,14.12,89.52,3.298,36.38647807267466,110.21112,9.901809,20.074894,33.761276,14.11862,108.42217,18.89041,23.220783
101,115.75012624946432,3.96,20.39,44.595,13.4,90.26,3.2735,36.40125130778334,115.90446,10.111832,20.010523,33.58202,13.40036,109.24065,19.585447,23.494915
102,115.88968031142544,4.005,20.33,43.585,13.52,90.25,3.284,36.21412366307342,112.28059,9.510826,19.98992,33.08496,13.520205,108.103966,19.871943,23.254786
103,116.51767359025048,3.39,20.35,44.485,12.3,92.15,3.303,36.007298371551926,116.76948,9.404,19.956993,30.981106,12.301145,109.948425,19.89761,23.695898
104,116.32827879187468,3.235,20.3,44.035,12.94,92.12,3.3425,36.18457719285606,98.78461,9.489663,19.996704,33.37026,12.940044,108.34116,19.749817,23.461325
105,116.50770544296752,3.19,20.175,43.54,12.72,93.49,3.4215,36.26336778010234,114.05257,9.766159,20.157333,33.217075,12.719745,108.4258,20.38456,23.121912
106,116.22859731904528,2.805,20.215,45.3,13.42,92.38,3.423,36.26336778010234,115.86519,9.626414,20.459816,35.009853,13.41845,109.73962,20.063131,23.317104
107,116.0691069625183,2.81,20.32,43.645,13.82,92.41,3.3825,36.26336778010234,110.46765,9.755654,20.522976,31.639986,13.820119,109.383575,23.45339,23.6944
108,116.0890432570842,2.86,20.32,43.995,13.85,102.0,3.362,36.4307977780007,117.32428,9.8855915,20.045486,30.87471,13.852105,113.41006,21.75193,23.246498
109,116.0890432570842,2.755,20.46,42.5,13.92,103.56,3.362,36.23382130988499,110.18866,9.862306,20.106995,33.326557,13.919604,114.200035,21.52733,23.246498
110,116.0691069625183,2.77,20.16,41.575,13.85,102.0,3.3165,36.24367013329077,117.17427,9.960383,20.01236,29.30167,13.852379,103.12399,22.521488,23.300709
111,116.22859731904528,2.78,19.875,41.94,13.85,96.25,3.33,36.223972486479205,115.08472,9.960383,20.304483,28.801,13.848397,109.31325,22.432123,23.55178
112,116.77684541960684,2.84,19.725,41.745,14.83,97.23,3.3355,36.19442601626184,109.35193,9.747995,18.741562,28.807125,14.830147,107.00502,22.21899,23.565174
113,116.64725950492866,2.85,19.66,40.805,14.83,97.24,3.3725,36.10578660560977,110.90811,9.937873,18.826977,29.072166,14.829889,108.69099,22.610195,23.841799
114,116.64725950492866,2.805,19.77,40.595,15.92,96.32,3.3475,36.14518189923293,115.01007,9.829369,19.143429,28.383654,15.9202385,104.48103,21.518368,23.484953
115,118.56114378325256,2.805,19.675,40.67,16.06,95.6,3.3525,36.09593778220399,109.20089,9.632473,18.74446,28.795237,16.060026,109.32532,20.917286,23.208727
116,117.75372385333466,2.775,19.69,40.805,15.79,95.77,3.3565,35.93835660771143,120.74012,9.447181,18.902346,28.520283,15.790376,109.32532,23.082155,22.908323
117,118.50133489955492,2.79,19.73,41.205,15.63,100.65,3.3465,35.839868373653566,109.73956,9.475647,18.970755,29.04995,15.629577,92.45516,22.107159,23.546314
118,118.6658093297234,2.8,19.38,41.195,15.63,100.68,3.3295,35.70198484597257,118.981834,9.070663,19.123611,27.802464,15.630234,85.12486,21.26431,23.024446
119,119.34862741860458,2.66,19.21,42.0,15.43,100.5,3.311,35.99744954814613,123.31548,9.426414,18.887653,30.563986,15.4308815,93.67177,22.465633,23.38127
120,120.18595179037128,2.665,19.18,42.265,15.41,99.78,3.305,35.87926366727671,118.68996,9.2388735,19.026049,31.90426,15.4122505,93.6422,22.277449,23.332895
121,118.6807615506478,2.665,19.15,42.195,15.37,99.68,3.2865,35.88911249068249,132.43802,9.375414,18.778292,28.064692,15.370077,90.37517,22.898993,23.147474
122,119.4881814805657,2.675,19.17,43.245,15.53,100.24,3.293,35.57395014169735,118.38399,9.5936575,19.40855,28.080845,15.529874,94.12221,22.795424,23.641403
123,120.15604734852248,2.68,19.08,43.325,15.53,99.19,3.3,35.308031909741146,134.91602,9.599165,19.02131,30.657095,15.529981,99.16868,21.819607,24.155327
124,120.1361110539566,2.535,19.08,42.65,19.33,99.1,3.309,35.298183086335364,130.78188,10.017813,19.02131,33.608402,19.328579,95.89449,21.92601,23.383635
125,120.41521917787884,2.57,18.85,42.3,19.49,99.03,3.314,35.32772955655272,137.7556,10.409011,18.976173,29.746847,19.491285,109.55705,22.87003,23.203892
126,120.85381765832804,2.565,18.605,42.52,19.49,99.35,3.324,35.12090426503122,134.55939,10.155182,19.381512,29.567497,19.491005,109.350235,22.256897,23.844435
127,120.76410433278164,2.58,18.53,42.575,19.43,99.4,3.325,35.06181132459651,130.27719,10.123742,18.833271,29.195473,19.42987,108.14319,23.05235,23.365664
128,121.04321245670388,2.59,18.6,42.185,19.46,99.3,3.317,35.06181132459651,130.70836,10.138727,19.408514,29.980947,19.45796,109.32737,23.293598,24.002468
129,120.71426359636696,2.625,18.59,42.465,20.7,99.44,3.311,34.5362807815525,137.64894,9.9481535,19.013424,28.49962,20.699873,109.20878,23.243979,23.345474
130,122.01012274314876,2.605,18.84,42.735,21.65,102.28,3.3,34.313178192524376,130.32735,9.992824,18.702028,29.048931,21.64761,107.26271,21.947931,23.579174
131,122.06993162684635,2.59,18.64,41.88,21.62,103.17,3.3045,34.38754572220042,133.79991,8.291401,19.016785,32.5344,21.620718,101.42437,22.519064,22.948395
132,122.70789305295436,2.575,18.19,42.315,21.71,103.57,3.39,34.83870873556839,136.80641,10.077852,18.850538,29.482437,21.707613,108.378204,22.32681,23.293646
133,122.18954939424162,2.6,18.385,42.4,21.05,103.08,3.3985,34.96265461836179,136.9533,7.947518,17.33509,28.997328,21.055046,113.5662,21.94378,23.056568
134,122.3839282662589,2.56,18.5,42.17,20.58,103.18,3.371,35.00231730085567,136.37814,9.762513,16.873722,29.017141,20.579536,108.884384,21.666016,23.540768
135,122.38891233990036,2.56,18.45,42.45,20.57,104.21,3.379,35.944306010085505,130.27026,9.808292,18.941301,28.84444,20.568506,112.90695,22.052202,23.125383
136,122.30916716163686,2.501,18.63,42.895,20.68,105.24,3.3865,35.59725753826399,133.77393,10.388106,19.437918,28.323345,20.681131,115.718735,21.90963,23.337664
137,122.60821158012496,2.505,18.75,42.8,20.61,105.28,3.418,35.944306010085505,136.98068,10.654984,19.48577,30.743713,20.613358,110.46295,21.6932,23.337664
138,122.25932642522218,2.52,18.95,42.87,20.2,105.56,3.434,35.498100832029266,131.2114,10.343042,19.144178,30.829565,20.199203,115.83048,20.308435,23.337664
139,122.48859381272972,2.51,19.0,42.785,20.15,105.42,3.4255,35.82531796260384,128.29599,10.37186,19.081722,28.956911,20.150106,112.6646,23.755207,24.739159
140,121.91044127031938,2.52,19.15,42.51,21.13,105.68,3.4305,35.31466092549504,136.67804,11.05815,19.417446,31.54143,21.130512,113.74951,22.303278,24.294538
141,122.22942198337336,2.455,19.17,42.545,20.87,105.65,3.436,35.904643327591614,133.0656,10.592996,19.216433,29.55506,20.86575,114.84899,19.767849,23.951496
142,121.76091906107534,2.425,19.24,42.96,20.42,106.15,3.432,35.97405302195592,132.68361,10.483342,18.888252,29.063162,20.422155,114.921684,21.79531,23.25525
143,122.56833899099324,2.435,18.69,43.06,20.63,105.75,3.404,35.696414244498705,137.1146,10.708229,19.181347,31.54171,20.62659,114.45326,22.338955,24.484936
144,122.55837084371028,2.39,18.91,43.33,20.98,106.03,3.3885,35.01223297147915,137.40167,10.538228,18.983898,30.759996,20.98038,111.908646,22.25374,23.107067
145,122.68795675838848,2.39,18.87,43.255,20.99,106.08,3.403,35.071726995219976,137.32365,10.93451,18.79542,30.780024,20.990498,107.87596,22.450321,23.408514
146,122.75773378936904,2.36,19.42,43.135,19.37,106.05,3.4225,34.9229919358679,137.07118,10.908332,19.190018,31.87193,19.375437,115.02472,23.536312,23.53186
147,122.68795675838848,2.335,19.44,43.46,19.78,105.62,3.4255,34.96265461836179,130.76978,10.461047,20.454103,29.305233,19.784908,112.48517,24.148317,23.69582
148,122.61817972740792,2.305,19.69,43.51,19.69,105.0,3.3845,34.96265461836179,130.62376,10.59944,18.875008,32.010384,19.685232,112.13582,23.05493,23.149813
149,122.8275108203496,2.29,19.53,43.335,19.37,105.04,3.389,34.218979321601395,135.46127,10.475252,19.396318,28.630243,19.368597,111.83177,23.23416,23.5492
150,122.49856196001268,2.29,19.53,43.24,19.38,105.26,3.3975,34.313178192524376,131.16046,10.481514,18.071053,30.619896,19.379808,110.81024,23.405327,23.4055
151,122.26929457250512,2.135,19.59,43.24,19.48,103.66,3.401,34.456955416564725,134.07765,10.833718,18.683353,30.814117,19.478086,115.81303,23.320421,22.828144
152,122.6381160219738,2.195,19.52,43.385,19.25,103.65,3.406,34.55611212279944,136.12022,10.851855,19.436253,31.565422,19.250746,109.20411,23.92915,23.202787
153,121.4020657588896,2.16,19.29,43.235,19.02,98.8,3.3845,34.55611212279944,136.69476,10.403657,18.919552,31.297297,19.020254,105.4742,24.332867,23.272406
154,121.98021830129996,2.155,19.82,43.84,19.27,99.56,3.3905,34.26855767471876,133.11731,10.619989,19.087675,31.50137,19.27083,110.435196,23.899311,23.553682
155,121.68615795645331,2.155,19.73,44.25,19.02,99.01,3.568,34.18923230973098,132.14075,10.482279,19.227604,32.44847,19.017698,109.8636,23.84126,23.715588
156,121.85063238662175,2.15,19.81,44.25,19.24,98.82,3.571,34.6056904759168,131.0188,10.608648,19.087675,33.869038,19.23775,110.08562,23.970827,23.590506
157,121.63133314639715,2.16,19.94,43.52,19.26,98.82,3.5755,34.447039745941254,135.9427,10.557129,20.716064,31.984928,19.262072,109.90204,22.178478,23.353924
158,121.63133314639715,2.11,20.07,43.09,19.03,102.83,3.582,34.645353158410686,132.58678,10.593679,21.081995,31.574986,19.031536,108.72639,23.17208,23.987677
159,121.62136499911422,2.19,19.8,43.09,19.37,102.99,3.661,34.69493151152805,136.18912,10.609449,19.582546,33.02926,19.374746,103.39041,23.510143,23.94958
160,121.74098276650945,2.165,19.8,43.38,19.72,102.89,3.8495,34.59577480529333,123.52852,10.618412,19.1314,31.566092,19.711063,105.8133,22.43416,23.511166
161,123.69473963396511,2.145,19.6,43.475,19.47,104.27,3.846,34.70484718215152,136.99402,10.368486,20.204866,31.935951,19.469923,108.682396,23.478666,23.935751
162,123.67480333939923,2.135,19.37,43.475,19.0,103.27,3.8285,34.6056904759168,136.91673,10.598573,18.92665,35.352554,19.00489,111.89083,23.181984,23.240074
